sensor_count,received_mean,received_std,avg_latency_ms_mean,avg_latency_ms_std,max_latency_ms_mean,max_latency_ms_std,avg_jitter_ms_mean,avg_jitter_ms_std,max_jitter_ms_mean,max_jitter_ms_std
30,17999.793333333335,0.11737877907739612,2.227711133433333,0.17897570475389465,13.286713800000001,9.001849269543508,0.136217478,0.003461391518382298,11.029268533333333,8.910443825441662
32,17999.8875,0.14145204330639963,2.37490019575625,0.1833999639265335,9.373458062500001,4.963753617263912,0.1363391765625,0.0036119666199245183,7.022262281250001,4.84438373979121
34,17999.794117647056,0.2526293867994316,2.5030804673235294,0.19485339698155973,12.146947264705883,4.902448284651576,0.13925811941176466,0.005184984112214072,9.571814088235296,4.917963392452445
36,17999.90555555556,0.23174059571733485,2.659438851388889,0.19638651855308134,8.783297333333334,1.6742847654791246,0.13891634444444445,0.002385591981059278,6.143051972222222,1.5914018420698575
38,17999.702631578948,0.21308749108049707,2.781084333684211,0.20230554843002116,10.147420736842104,1.9708312971209465,0.1448666386842105,0.0045672141875616875,7.2633344736842105,1.8590730492383856
40,3593.0375,48.307664520124455,71.32148977899999,1.0694053770752332,112.421793675,2.4622222460199064,0.6759207972500001,0.009179312104507658,69.70310244999999,5.246170561678737
42,2209.9238095238097,303.39256164261093,78.31647793985715,2.9649874705202692,134.56759888095237,17.528296604447593,1.1033355164285716,0.07926405592443982,73.29068233333335,4.402838242651819
44,1920.625,89.17106477786385,79.21907914018183,1.1225091545114307,153.13967577272726,7.291505268168084,1.6715059531818182,0.2588332550314017,73.67401818181818,6.701349289625893
46,1772.5304347826088,214.2582899395342,66.71956835976087,6.146137921693745,94.78655967391305,24.03531788985673,1.4726310719565219,0.3303262151534106,63.309877913043486,25.73651715140907
48,2676.3104166666667,1303.4526709097997,71.98261659833332,5.02795522377143,106.78595,25.789871125047323,0.846046094375,0.18719756000120236,34.136746520833334,27.838221047367053
50,2032.386,363.71182940466593,68.8352631228,3.4495237136001733,106.63118680000002,13.138554345987664,1.1680127211999998,0.6571537065262543,53.891144196000006,15.112975188502059
52,1360.253846153846,148.605869791503,58.902763444365384,5.702912182222562,74.61943225000002,0.6625567304294202,2.166101980384615,0.7658048217113378,59.60475621153845,10.108156329494578
54,1190.5537037037036,437.780287505949,57.352458266999996,8.075323752217532,72.32126418518519,1.2293501011421617,2.224077459814815,1.3070609598761436,44.0494053,27.012226565168632
56,1077.9982142857143,216.25252617539346,62.01397731232142,3.837374231332984,69.87338141071427,0.9830884138097421,0.9782690782142858,0.4417913237282511,6.711431967857143,0.7671589057212607
58,800.4879310344827,242.4823448100702,56.010547381034485,10.64361199982155,68.43193484482758,2.563094508259372,1.537185803275862,1.544868651289431,12.88531075862069,16.395440104474922
60,769.04,137.44665030117082,59.82315676,1.521026584798876,65.45932348333334,0.533213990305231,0.771451871,0.23202075913069592,6.906002265000001,0.6482754787742033
62,719.6145161290323,123.36466880991193,56.852525248387096,4.412571500874131,66.02624046774193,6.682755116218489,1.0812829874193546,0.7190844312211477,9.976469206451613,6.97383839136025
64,437.834375,102.23633893858863,107.40723546875002,2.925997889272821,172.7204640625,0.22673145700209624,2.3264847031249998,0.7801305853200117,97.32992109375,9.258681035258087
66,380.2787878787879,138.01066808642977,116.57917742424243,9.286656776399697,167.83376969696968,0.3605231353453994,3.5142874393939394,2.493950975700253,107.33229045454546,9.544899897003534
68,298.14558823529416,79.22013384488432,122.40645176470589,10.226257283569355,163.48537647058822,1.2222674285591637,2.3895207632352937,0.9069820229539644,94.36506867647059,6.019491742685988
70,238.88000000000002,35.99311360187349,129.40475914285713,3.8848861380165824,159.02084714285715,0.3504491264815757,1.770459657142857,0.5260927524513556,47.168839757142855,31.436906784633827
