sensor_count,received_mean,received_std,avg_latency_ms_mean,avg_latency_ms_std,max_latency_ms_mean,max_latency_ms_std,avg_jitter_ms_mean,avg_jitter_ms_std,max_jitter_ms_mean,max_jitter_ms_std
36,17999.858333333334,0.21374654554821804,1.9311268548888894,0.18099283030585175,8.504059000000002,4.180147495123711,0.13743885555555557,0.003972992459536931,6.558184805555555,4.083088139700879
38,17999.850000000002,0.3347270034229277,2.0319372450000004,0.16637436178877582,11.590794631578948,8.295283655703,0.13819466447368417,0.00536243770846369,9.542463157894735,8.260654819542571
40,4664.1975,176.6390184536752,10.3033720025,1.0426737317158077,19.645494025000005,3.259559391593889,0.22228729074999998,0.007538016449059141,11.5190471025,2.4337238977434175
42,3133.780952380952,56.404317784650374,81.55130320238095,12.447435483385958,118.78149211904761,1.7970801960280554,0.8528861283333334,0.09300952375066791,98.63548452380951,8.94755160561346
44,2517.352272727273,226.38070532426775,78.67964103181819,14.865746862339925,123.0082745681818,1.9529161487648072,1.1252411138636362,0.18998806780166322,94.50686922727273,7.487790065581426
46,2235.9913043478264,168.06302896688504,78.83443585652175,16.692188199495106,182.0477613043478,12.461202569203328,1.5125378413043478,0.31362644878065815,143.38876336739128,5.775736134195081
48,2039.3145833333335,367.2649505853147,76.17907630625,23.064395757557932,174.43599820833333,2.084628403194422,1.4068490825000002,0.3555448649214221,84.81813031666665,11.844767095027997
50,1895.5259999999998,396.66047917303,75.69934078600002,23.504844941877703,171.75562440000004,4.162271588145425,1.6803719294000001,0.4713839541127034,129.6036424,26.277154687733148
52,1729.9,369.16493768545394,78.26789514615385,17.90771314387091,160.91315376923075,4.667216007046391,1.4899408928846152,0.33766930986196625,64.07011943269231,15.770663306488926
54,1644.6777777777781,258.62543263045916,83.19195162222222,6.00171984606725,160.60039648148148,1.1626521037556434,1.6577943546296297,0.25792787754857344,66.1962593888889,12.351700927631867
56,1685.9571428571428,212.32235274873292,82.84035466785716,1.894910934450075,124.17331805357144,15.628032994411424,1.9094617419642854,0.24986434037793956,63.63270564285715,17.868340536985837
58,1223.4499999999998,131.61254386394364,76.22057571724139,1.8759442745044914,94.5229760862069,4.6321768812030895,2.330609470172414,0.3048815482331282,75.32437868965516,4.362363094457157
60,1065.4183333333333,101.58716547020892,75.57175735333334,2.453823802846711,101.34603214999998,17.53782054785116,2.320345000166667,0.32310087423771244,70.59907288833332,7.700924816941484
62,890.241935483871,48.67208784824211,73.24354659193548,1.029741433279625,116.0346202419355,15.546812107351174,2.6867529304838706,0.15212638351390637,69.6647061919355,3.5260060068122057
